id,name,surname,sex,age
3627,KORY,HEIMLICHER,1,90
3628,MONSERRATE,BRONSTAD,0,76
3629,CLARENCE,DAUBER,1,65
3630,ROSEANNA,WEATHER,0,57
3631,STANTON,MCABOY,1,86
3632,GILBERTE,MERTA,0,82
3633,HYON,RUWET,0,85
3634,EBONY,RUAN,0,69
3635,WILBURN,PHAY,1,22
3636,ANTOINETTE,SUBRAMANIAN,0,96
3637,AMBER,EACHUS,0,34
3638,GIUSEPPINA,VANDYK,0,76
3639,BUENA,BAGGENSTOSS,0,88
3640,BRYCE,MINARIK,1,50
3641,JACQUELYNN,MCLEAN,0,25
3642,ALFONZO,FINCEL,1,34
3643,DANIAL,WHOLEY,1,54
3644,WARNER,GERWITZ,1,21
3645,THERESA,SENSENIG,0,47
3646,DUNCAN,BLAUSEY,1,91
3647,MAY,VIGEN,0,55
3648,JUNIOR,DOST,1,95
3649,KAYE,OBERFELL,0,68
3650,ESTRELLA,LISSY,0,92
3651,RAYMOND,CUNNINGHAN,1,27
3652,CATRICE,DONAYRE,0,25
3653,DANE,REEGER,1,83
3654,SANTIAGO,HARMESON,1,38
3655,ADRIANNA,SINKA,0,63
3656,LAUREN,VERLOTTE,1,37
3657,MARGART,METTEE,0,72
3658,JACQUIE,CARDO,0,86
3659,DELMER,HALLAN,1,89
3660,GUY,STAUDER,1,70
3661,LEONARDO,DANCAUSE,1,56
3662,ORVILLE,LOURY,1,33
3663,GERARD,BEAR,1,72
3664,ROCIO,BURRUSS,0,31
3665,BILLYE,PAQUIN,0,22
3666,ELMO,RUPARD,1,82
3667,BLYTHE,SHEROW,0,22
3668,BILLY,VANTUYL,1,84
3669,LYDIA,SAXMAN,0,67
3670,AARON,SCHMIOT,1,45
3671,JOHNATHAN,MILOVICH,1,19
3672,STANTON,WHITSITT,1,81
3673,PABLO,LYBRAND,1,99
3674,MOSES,OLAUSEN,1,94
3675,PEARLIE,GIACOPELLI,0,85
3676,TREY,PIPE,1,43
3677,PHILLIP,MARRINGTON,1,31
3678,CALEB,STRITZINGER,1,74
3679,RAYMON,GREGO,1,78
3680,ALICA,SCHEPPER,0,94
3681,CASSANDRA,RUSSOM,0,44
3682,BERNIE,KAINZ,1,96
3683,LORALEE,KUHRE,0,45
3684,CHARIS,DANNIS,0,82
3685,HARRY,WESTENBERGER,1,73
3686,ARRON,OXNER,1,24
3687,SUNNI,FRANCIS,0,29
3688,MEGGAN,HAERR,0,47
3689,TRAVIS,GRIFFTH,1,51
3690,FLORENTINO,TEMKIN,1,23
3691,SOL,CHARBONNEAUX,0,95
3692,MONSERRATE,KHAZALEH,0,93
3693,MERLE,SCHERBRING,1,25
3694,TOD,TUBERMAN,1,78
3695,COLLIN,SIMMOND,1,87
3696,EZEQUIEL,ROMNESS,1,64
3697,ANDREAS,BOWLINE,1,44
3698,DOUGLAS,LUTTON,1,87
3699,WILLIE,VEASMAN,1,60
3700,CAREY,AERNI,1,31
3701,RUDOLPH,GALIPO,1,40
3702,LUIGI,VALENZA,1,84
3703,JILLIAN,RAVENEL,0,46
3704,CANDIS,ROEHLING,0,72
3705,CYRIL,MCMELLEN,1,32
3706,ALANE,HUMASON,0,74
3707,REID,SEUTTER,1,33
3708,JEROMY,ONEILL,1,33
3709,LAMAR,PODUSKA,1,31
3710,GLENN,BLASHAK,1,93
3711,LES,COLUNGA,1,30
3712,LARRY,AGUINALDO,0,34
3713,LAMAR,JARVIS,1,73
3714,CARMELO,MCMEEN,1,39
3715,DOMINICK,WIECHMAN,1,44
3716,JEWEL,LIDDIARD,1,37
3717,IRA,ROOPE,1,85
3718,JACQUELYN,HUTSLER,0,25
3719,ELVIN,KAAN,1,84
3720,WILLIAM,BORDNER,1,62
3721,SANFORD,YVON,1,37
3722,GLYNDA,HADAWAY,0,54
3723,JARED,WARLING,1,64
3724,SALINA,GENIESSE,0,35
3725,GUY,KOSIK,1,83
3726,MILLARD,DEMORY,1,87
3727,JAME,MINOZZI,1,40
3728,ANDREA,PI,1,58
3729,FRITZ,AWBREY,1,45
3730,MARICELA,SNAVELY,0,52
3731,AMADO,INSKO,1,30
3732,STELLA,BABINO,0,99
3733,WANDA,DELPIANO,0,69
3734,GRAIG,ROSCH,1,31
3735,TERRY,TREASE,1,53
3736,KRISTINA,LWEIS,0,93
3737,RICHARD,ALLRIDGE,1,81
3738,LOVIE,FRUEH,0,29
3739,JORDON,TROTOCHAUD,1,83
3740,LEANDRO,DUPRIEST,1,43
3741,TAMEKIA,EAKES,0,36
3742,REUBEN,BRING,1,66
3743,LYNDSAY,RATHBUM,0,89
3744,TYRONE,WHITNER,1,92
3745,DALE,NATWICK,1,37
3746,CLINT,ARMOCIDA,1,22
3747,MAJOR,MINIX,1,94
3748,MARSHALL,POXON,1,44
3749,DARLENA,CAQUIAS,0,80
3750,WILBER,TOSTANOSKI,1,72
3751,LATOYA,CONCEPTION,0,23
3752,SOLEDAD,HOCKLEY,0,56
3753,CAROL,PICKEN,0,27
3754,SAMUEL,CANELLA,1,21
3755,TEREASA,WETER,0,36
3756,NOLAN,PYLAND,1,67
3757,ARTHUR,ALMANZA,1,22
3758,NINFA,STURIALE,0,67
3759,MATT,JOANS,1,73
3760,EARL,PAARMANN,1,89
3761,OSWALDO,TOCK,1,65
3762,ROCCO,LACHLEY,1,94
3763,JUAN,FINCO,0,48
3764,EMMALINE,GALLOP,0,33
3765,ERNIE,BOUMA,1,69
3766,ROLANDE,BOWERSOCK,0,81
3767,LEE,FERNSTROM,1,58
3768,TWANDA,WOLFENDEN,0,44
3769,FLORENTINA,SCHUE,0,52
3770,KENT,URAM,1,84
3771,BARTON,LABITAN,1,80
3772,FREDDY,WEEDEN,1,94
3773,BRINDA,ZETO,0,98
3774,MARCELINO,MASER,1,50
3775,DAYLE,PHILBERT,0,58
3776,ANTIONE,BRUINS,1,38
3777,ANGELITA,APGAR,0,20
3778,JEFFIE,VARANDA,0,47
3779,CHESTER,KANAN,1,62
3780,JONATHON,SMITS,1,46
3781,MAXINE,FORCELLO,0,77
3782,ADRIEN,VERHINES,0,67
3783,HUGH,JOHAR,1,72
3784,LAKEESHA,SICARD,0,66
3785,LILLIA,RUFFCORN,0,73
3786,DUSTY,CEMBURA,0,71
3787,DINO,FARINACCI,1,25
3788,DALLAS,BOUSQUTE,1,62
3789,CIRA,SCHUSTRICH,0,78
3790,JAE,RZEPKA,0,72
3791,ABRAM,ROSSETTO,1,86
3792,MARIETTA,SHARBER,0,89
3793,OLIVE,WOOLERY,0,74
3794,CHINA,VEAL,0,32
3795,COLLIN,TOEPFER,1,97
3796,ALEJANDRO,BERNADETTE,1,26
3797,ALFREDIA,KLOEPPER,0,29
3798,HOLLIE,AMER,0,27
3799,MARIA,VONSEEGER,1,73
3800,KATINA,PASSWATER,0,91
3801,JENEE,VICKER,0,66
3802,QUINTON,GEBHARD,1,37
3803,LAMONT,HOUSH,1,86
3804,RODOLFO,GOLDWARE,1,18
3805,DOMONIQUE,LEMISH,0,34
3806,GEORGEANNA,PLOOF,0,26
3807,OMER,OHAIRE,1,49
3808,GUADALUPE,VANDERLEE,1,46
3809,TIA,IENCO,0,96
3810,CINDERELLA,MORIBAYED,0,74
3811,SAMUAL,AREY,1,91
3812,WALLY,VITANZA,1,71
3813,FERNE,AGUINAGA,0,31
3814,BOOKER,TINKER,1,25
3815,PENELOPE,BULWINKLE,0,99
3816,CORNELL,BRANDELAND,1,71
3817,SANFORD,DECHELLIS,1,75
3818,LUPE,STANDAERT,0,88
3819,AUSTIN,LEIVA,1,18
3820,VIRGEN,MCGHIN,0,20
3821,ANNIKA,KURA,0,76
3822,THURMAN,MEJIA,1,79
3823,CONCETTA,MARMO,0,25
3824,GAYLE,SOSSAMON,1,89
3825,BRIDGETT,GLOSS,0,21
3826,JOHNSON,BOUDEWYNS,1,26
3827,LOYD,MARCY,1,32
3828,RICKIE,LAROSA,0,46
3829,SHERRILL,EPEL,0,68
3830,ARTHUR,SAELENS,1,85
3831,JOHNNY,ANAGNOS,1,59
3832,TEREASA,ORGANEK,0,57
3833,MORTON,CRESSWELL,1,46
3834,JAME,BONNLANDER,1,36
3835,ARIANNE,CAWTHRON,0,55
3836,ERIC,CUMMISKY,1,57
3837,ARMAND,MAZZEI,1,63
3838,KALYN,PADRO,0,24
3839,TERRANCE,FRAPPIER,1,37
3840,GARFIELD,COPPERNOLL,1,48
3841,BRITTENY,SULLY,0,64
3842,ALAINE,POSPISIL,0,92
3843,RONDA,KEETH,0,39
3844,SILAS,GOOSBY,1,66
3845,CLIFFORD,PRODOEHL,1,54
3846,ONITA,MICKLE,0,84
3847,ANTON,ARLT,1,75
3848,BEAU,CRISCUOLO,1,42
3849,NATHANIEL,PAWLUK,1,98
3850,JANEEN,WYDNER,0,66
3851,FERMINA,HORAK,0,67
3852,SHEILAH,NO,0,32
3853,JOI,CESENA,0,73
3854,ALYSON,DUPLANTIS,0,52
3855,PORFIRIO,ELSTAD,1,98
3856,WALKER,GEDEON,1,72
3857,GAYLE,HILLABUSH,0,67
3858,LANITA,HANDY,0,81
3859,KENNETH,THACKREY,1,89
3860,MANDIE,MELILLO,0,80
3861,ERVIN,DOLNEY,1,91
3862,GARNET,EHRHARD,0,21
3863,MAXWELL,SWANTKO,1,78
3864,ALLEN,HAPE,1,61
3865,ROYAL,PAULLIN,1,36
3866,CHAD,BENARD,1,57
3867,JEWEL,MUSTAFA,1,24
3868,ENOLA,MAPES,0,99
3869,ULRIKE,HURST,0,60
3870,BOBBYE,SISNEROZ,0,40
3871,LUPE,UPP,1,95
3872,JEROMY,ZILLS,1,93
3873,LATASHA,ANGERT,0,18
3874,ALTHEA,ANDREGG,0,48
3875,JENELLE,CAPITANO,0,79
3876,RILEY,PALESANO,1,68
3877,JULIANNA,BACHTOLD,0,95
3878,SHERMAN,LIPS,1,53
3879,MOLLY,DEPALMA,0,70
3880,VINCENZO,MADAFFARI,1,21
3881,FABIAN,PANGELINAN,1,44
3882,KERRI,GILLITZER,0,82
3883,BRAD,SIBLE,1,81
3884,CARLINE,MOSSIEN,0,83
3885,NGUYET,KOPEL,0,33
3886,ISIDRO,TUDER,1,98
3887,SAMMY,LENY,1,39
3888,ERICH,PHILIPP,1,22
3889,WILBER,MALY,1,20
3890,ANIBAL,RUED,1,74
3891,SERINA,OKONIEWSKI,0,24
3892,KERA,GOTTESMAN,0,81
3893,CARLA,KOUNLAVONG,0,52
3894,KELLY,DEVREESE,1,89
3895,HARRIS,JAGHER,1,46
3896,ADELA,HARTLEBEN,0,32
3897,SOON,VASAURE,0,47
3898,TYRON,CROMEDY,1,51
3899,MODESTO,KOVALCHIK,1,76
3900,ELLAN,MCCABE,0,67
3901,DEANDRE,STAUDER,1,66
3902,RICO,LILY,1,34
3903,WALLACE,EHLKE,1,73
3904,AUSTIN,BLAYDES,1,69
3905,RUSSELL,FINLEY,1,40
3906,LOYD,CALLENS,1,46
3907,DORTHY,LABUFF,0,97
3908,ELLIS,MCKOSKY,1,77
3909,MARTIN,LAVANDER,1,39
3910,MARKUS,CORGAN,1,39
3911,THEODORA,REINES,0,98
3912,YUONNE,GASCHKE,0,57
3913,QUINN,YUSUF,1,86
3914,BILL,SPRUANCE,1,45
3915,ROSLYN,BATTISTONI,0,47
3916,LEONARD,GALECKI,1,59
3917,ALEX,METTS,1,21
3918,ANGEL,STAWASZ,1,81
3919,OMAR,WOJENSKI,1,25
3920,JEFFERSON,EVANOFF,1,59
3921,KIETH,SHAZIER,1,20
3922,DELL,YUNG,0,42
3923,CARMON,SMIDDY,0,75
3924,MARISELA,TAETZSCH,0,90
3925,KURTIS,RAFFETY,1,64
3926,TERI,GISI,0,39
3927,ILIANA,TOLENTINO,0,85
3928,JAKE,FARLIN,1,64
3929,EARLE,NATHANS,1,98
3930,ANAMARIA,DOUDS,0,35
3931,CHARLEY,LEASON,1,78
3932,ARRON,ROYE,1,98
3933,SHILOH,DECARR,0,79
3934,LEOPOLDO,HARDESTY,1,51
3935,MALIK,DEIST,1,33
3936,REGGIE,DENSE,1,24
3937,DOLORIS,ELHADI,0,75
3938,DAVID,MOWEN,1,69
3939,CLAIR,DAYHOFF,1,91
3940,BABARA,MENDRALA,0,29
3941,SCOTTIE,QUARANTO,1,76
3942,CLEMENT,SEAGER,1,27
3943,GIOVANNI,BRUNMEIER,1,70
3944,BRONWYN,PAGNOZZI,0,74
3945,NIKITA,METZGA,0,58
3946,VERSIE,MENCHACA,0,44
3947,LAQUITA,PAK,0,20
3948,EMILIO,HASSAN,1,87
3949,FRANKIE,ENGELSON,1,83
3950,HOLLI,UNDERDUE,0,74
3951,RICARDO,GOFMAN,1,57
3952,AIMEE,LACZ,0,36
3953,DAN,RETZ,1,94
3954,STEVIE,DELAVINA,0,76
3955,KEITHA,DUFT,0,61
3956,ABBY,RAQUEL,0,56
3957,LAMONICA,COOPERSMITH,0,42
3958,RANDOLPH,FUPOCYUPANQUI,1,19
3959,TOSHIKO,MERANDA,0,72
3960,RUSSELL,CAMACK,1,51
3961,TRACEY,GARTER,1,18
3962,TANESHA,GABEL,0,33
3963,FLORENTINO,VOTH,1,95
3964,LAWRENCE,VANMETER,1,73
3965,LATARSHA,WATERFIELD,0,25
3966,THANH,CAILLER,1,19
3967,LESLIE,FLAA,1,54
3968,NADA,GOLDRICK,0,91
3969,DUSTIN,COVENTON,1,69
3970,OREN,LORENZANA,1,53
3971,EHTEL,SMAR,0,96
3972,MARIAH,GADOURY,0,29
3973,SILAS,BURBY,1,29
3974,RUBI,DEWULF,0,67
3975,HILDE,KRAVETS,0,91
3976,DARELL,LONA,1,96
3977,COLE,PETRIDES,1,92
3978,LAILA,LAWTER,0,53
3979,CARLO,SANGH,1,61
3980,JACKLYN,LIVERNOIS,0,84
3981,ENRIQUE,EKMARK,1,68
3982,EDUARDO,STAGNITTO,1,84
3983,JALEESA,KLINKO,0,22
3984,BROCK,GHEA,1,49
3985,JENETTE,HOLSTEGE,0,69
3986,SHELLI,FERRUFINO,0,82
3987,DEANDRE,CHALMERS,1,59
3988,MANUEL,DEAK,1,84
3989,YUNG,BOMSTAD,0,23
3990,MARILYN,MINOCK,0,24
3991,TRUMAN,WOODEND,1,30
3992,TEMPIE,SPIELBERG,0,80
3993,CANDICE,FRANKENFIELD,0,98
3994,SHALON,BATTANI,0,46
3995,CASEY,MENSAH,1,88
3996,ELEANORE,OGRADY,0,82
3997,STEVEN,VERHAGEN,1,86
3998,THOMAS,CANIPE,0,68
3999,EDMUND,MEHDI,1,54
4000,ZENIA,VERBA,0,30
4001,KING,GISSLER,1,54
4002,TIMMY,WEIGAND,1,62
4003,TED,SAFA,1,52
4004,BUD,SEROKA,1,42
4005,HILDE,TENNY,0,89
4006,JASMIN,FIATO,0,52
4007,TERESITA,WHEELUS,0,44
4008,HARRIETTE,PIPHER,0,71
4009,ANGLA,SOOP,0,46
4010,VERLA,AGRESTI,0,75
4011,ERNEST,BRACKS,1,22
4012,CASSEY,JUNGQUIST,0,60
4013,SHAE,PILLAR,0,45
4014,LIZA,WILE,0,58
4015,BAMBI,DETEMPLE,0,96
4016,JUDSON,HOLYOKE,1,64
4017,AUGUSTINE,CAMPBEL,0,63
4018,CAMELIA,KUBOUSHEK,0,45
4019,NILA,SNIVELY,0,31
4020,DAREN,BERAS,1,45
4021,RUSTY,MCLAEN,1,92
4022,HAILEY,WILRIDGE,0,27
4023,EVALYN,GORLICH,0,53
4024,SHYLA,STEFF,0,30
4025,MARIELLE,ATTLESON,0,37
4026,LAVETTE,HIERONYMUS,0,37
4027,RALEIGH,SWENK,1,39
4028,TYRON,HUMETEWA,1,78
4029,RONNY,RANSIER,1,61
4030,DENNA,CLEAR,0,47
4031,DEMETRA,SOULE,0,42
4032,HECTOR,ELTON,1,96
4033,JENNINE,DONAGHEY,0,81
4034,BARTON,HOFFMANN,1,76
4035,BERNARDO,LEINEN,1,21
4036,AIDA,HINCHLIFF,0,87
4037,ARMAND,MOSKAU,1,99
4038,FELISA,DARON,0,28
4039,EBONIE,DUPRE,0,94
4040,RAFAEL,WEATHERSBY,1,59
4041,CARLTON,FRANCESCONI,1,24
4042,DREW,HOKANSON,1,53
4043,MIGNON,MOOREHOUSE,0,95
4044,PARKER,VECCHIARELLI,1,37
4045,JEFFREY,PLATTER,1,82
4046,CAMILLA,HARBOLT,0,62
4047,SERGIO,FURNEY,1,26
4048,LUIGI,HOOTSELL,1,70
4049,SHELDON,BELLARD,1,29
4050,LUNA,DOHAN,0,74
4051,BEV,TURTURRO,0,50
4052,KEENAN,BURDO,1,38
4053,DREW,ZEINERT,1,88
4054,KATHERIN,WILDERMAN,0,42
4055,RAYMOND,KILCULLEN,1,77
4056,TRENT,KURKEYERIAN,1,86
4057,LINDSEY,MASCARENAS,1,47
4058,SHERICE,CRUMMEDYO,0,98
4059,DORCAS,BELONGER,0,23
4060,LAQUANDA,JUELFS,0,51
4061,JEROLD,PADDOCK,1,53
4062,CAMMY,BAILEY,0,43
4063,MELODI,JAMESON,0,64
4064,PAMALA,TRUMP,0,47
4065,HASSIE,HARB,0,97
4066,CAROLYNE,REYNAGA,0,40
4067,DONG,PIETZSCH,1,90
4068,MOZELL,BONTE,0,45
4069,KENNA,WIST,0,91
4070,DANNIE,MANTSCH,1,18
4071,ALTAGRACIA,PULLIE,0,61
4072,LOWELL,GALLO,1,97
4073,DAVIS,GUETH,1,89
4074,YI,HICKLIN,0,53
4075,JULIE,FUGITT,0,72
4076,BRICE,MANS,1,63
4077,GRANVILLE,GERMANI,1,45
4078,LAVONNE,FERNHOLZ,0,75
4079,TAMAR,MCGLAMERY,0,67
4080,AVRIL,RATHKE,0,69
4081,CLAIR,SAMELA,1,47
4082,OTHA,KARLSEN,1,53
4083,DELINDA,SHIVERS,0,56
4084,CONNIE,NOVEMBER,1,33
4085,ISIAH,AUGHENBAUGH,1,63
4086,PENNIE,DRUM,0,43
4087,SABRA,DUPUIS,0,89
4088,BOBBIE,KALAS,1,50
4089,JORDON,CLANCE,1,79
4090,ARTIE,HIEMER,0,70
4091,CHASE,YUNG,1,42
4092,WILBUR,GOURDIN,1,57
4093,FRANCIE,DEROSSO,0,39
4094,MARILEE,GUGER,0,28
4095,ROBBY,KARPIN,1,90
4096,JAME,FLUGUM,1,55
4097,RINA,MICHLIN,0,87
4098,ALVIN,DORAT,1,24
4099,LOREN,SITTERLY,1,55
4100,DOVIE,BRUMAGHIM,0,64
4101,MOLLY,BUCCHIN,0,96
4102,FRANCIS,CORRERO,1,39
4103,DONTE,LANGEFELS,1,53
4104,ROBBI,TESH,0,95
4105,MICHELE,MERCEDES,0,82
4106,CARMAN,ZALTZ,0,52
4107,MERCEDES,DELAP,0,90
4108,KAYLEIGH,ELHAJ,0,90
4109,PASQUALE,SPENGLER,1,82
4110,DAGMAR,LOWELL,0,53
4111,CARROL,HODEK,1,61
4112,CARLO,CARDENAL,1,22
4113,CANDICE,STAHLY,0,67
4114,LESSIE,PRILL,0,54
4115,MERI,TRENKLE,0,37
4116,BETH,GODYN,0,48
4117,MARLON,HAMBERG,1,31
4118,PERLA,TEAGARDEN,0,78
4119,WILL,CONVERY,1,26
4120,BRENNA,GRAESER,0,63
4121,LOYD,HECKATHORNE,1,69
4122,HERB,HERBIG,1,85
4123,DANTE,ALESCIO,1,52
4124,SHAYLA,ROMERA,0,20
4125,RUBEN,KEMPISTY,1,28
4126,EMILE,JACKO,1,83
4127,ARNULFO,STURGESS,1,77
4128,BRANDIE,HAWLEY,0,84
4129,KENDRICK,MCGUNNIS,1,71
4130,CLARICE,KEE,0,65
4131,BERTRAM,GRANDMAISON,1,25
4132,CHARMAIN,YARBORO,0,74
4133,AYESHA,LARIS,0,70
4134,YONG,MALCOMSON,1,55
4135,VITA,BRUMMITT,0,43
4136,DANICA,MALLIE,0,77
4137,SHANNON,TIPPETTS,1,37
4138,ESTEBAN,BIDSTRUP,1,83
4139,SYNTHIA,REDDOUT,0,20
4140,GRAIG,HARDISTER,1,31
4141,MORTON,WENSKE,1,47
4142,SCARLETT,SIAD,0,88
4143,MOZELLA,VICKREY,0,85
4144,BRANDEN,DEFRANCIS,1,49
4145,GARRY,ZIMMERLE,1,80
4146,STUART,KENNINGTON,1,29
4147,ELMO,GLUECKERT,1,71
4148,DARCY,SCHESSLER,0,82
4149,KELLY,BERCZEL,1,56
4150,SHANEL,FUSTER,0,61
4151,DEANA,ZEIMETZ,0,25
4152,NISHA,CERNEY,0,34
4153,HILARIO,SALVESON,1,32
4154,KIMBERY,PETTINE,0,53
4155,CHELSIE,BIRCKETT,0,95
4156,ERVIN,BRADMON,1,45
4157,MICHEAL,CREEDEN,1,75
4158,ISIAH,HEGWOOD,1,88
4159,MOSE,KAUMANS,1,62
4160,JULIO,EVELER,0,99
4161,TAMA,LAPHAM,0,41
4162,JEANETT,BLAUSER,0,41
4163,GUADALUPE,HOLLETT,1,61
4164,MYRTIS,MIELKIE,0,74
4165,KARREN,FLESCHNER,0,73
4166,FRANCESCO,SALQUERO,1,30
4167,JASON,ZARCO,1,50
4168,LARAINE,GUNSOLUS,0,31
4169,FREDDY,REKER,1,39
4170,LONNY,INGRASSIA,1,61
4171,DERRICK,HILLOCK,1,88
4172,DORIAN,GARCON,1,85
4173,AUBREY,HOUSKEEPER,1,24
4174,SIDNEY,CONNOLLY,1,18
4175,SHIRLEE,COLEBANK,0,61
4176,JULIAN,GODFRAY,1,84
4177,RAYMON,TAGGE,1,69
4178,ALBERT,AUCK,1,18
4179,EWA,JAKUBOWSKI,0,58
4180,TED,SECRETO,1,83
4181,GEORGIANA,OLIVIO,0,43
4182,EMMANUEL,GIROIR,1,86
4183,HOPE,ESBENSEN,0,33
4184,OLLIE,WUBBEN,1,79
4185,ALDO,HICKMON,1,94
4186,CHRISTIAN,IWAMI,0,85
4187,SHIRLEY,HARAGUCHI,1,29
4188,EVERETT,JAGGIE,1,20
4189,RETTA,POLACEK,0,78
4190,ROYAL,SIDDLE,1,77
4191,JOLEEN,MELROSE,0,25
4192,EMIL,RESPICIO,1,64
4193,TELMA,CASEMAN,0,82
4194,TERRANCE,MEIDLINGER,1,47
4195,ANDY,JENTRY,1,87
4196,DARRYL,CLINEMAN,1,18
4197,SAUL,KUTCH,1,69
4198,AMMIE,CALLIN,0,86
4199,MATTHEW,GOUDY,1,83
4200,PASQUALE,STINNER,1,26
4201,GRISEL,HOFFLER,0,22
4202,VEOLA,HARP,0,53
4203,WILBUR,NEWSOM,1,55
4204,HUNG,BOHLSEN,1,19
4205,MARICA,CHALENDER,0,41
4206,SHIRLEY,LEVANDER,0,41
4207,MARIA,YAMAZAKI,0,40
4208,KERSTIN,VASZILY,0,38
4209,THORA,NICOLETTE,0,53
4210,MAGDA,NORTHOVER,0,46
4211,MAUDE,SABINA,0,49
4212,CARRIE,PELMAN,0,90
4213,REGGIE,MASTRIANO,1,28
4214,JACQUELIN,PEBSWORTH,0,22
4215,PROVIDENCIA,CASHAW,0,98
4216,AMY,TIPPIE,0,73
4217,SHAWNA,RAKICH,0,56
4218,SUELLEN,NORED,0,24
4219,DONNY,SHUTTS,1,33
4220,TED,BARRA,1,52
4221,ROSALYN,SHRECKENGOST,0,72
4222,LESLIE,DEFAYETTE,1,38
4223,MALCOM,CHALITA,1,21
4224,ERIN,VANEPPS,1,26
4225,DENNIS,STRASBURGER,1,23
4226,MELODIE,CLAYBON,0,61
4227,COLLEN,STANSBERRY,0,60
4228,CLYDE,CLAVIJO,1,50
4229,SUNDAY,SISLER,0,67
4230,SABINE,ADIE,0,28
4231,PAM,TRUNDLE,0,38
4232,RODGER,JINKS,1,27
4233,KIMBERLEY,MUHN,0,84
4234,LUTHER,NAUMES,1,60
4235,LAURENCE,PATWELL,1,49
4236,CHANG,KUH,1,26
4237,GENIA,MCGHINNIS,0,61
4238,WELDON,FORIEST,1,39
4239,JEANENE,UITZ,0,95
4240,LAUREN,TSOSIE,1,65
4241,RICKEY,OUYE,1,78
4242,TOM,KUNST,1,45
4243,GHISLAINE,SWIMM,0,99
4244,WES,KERIN,1,72
4245,PETE,MARRAZZO,1,97
4246,LOUIE,CAPELLO,1,25
4247,ARMAND,LANSER,1,20
4248,FERNANDO,LUETH,1,47
4249,SUSANN,CLOSS,0,43
4250,KARYN,PERSCHBACHER,0,70
4251,JORGE,LAMPHIER,1,51
4252,EDGARDO,NAVARRO,1,24
4253,LIA,PETRIC,0,69
4254,JAYSON,PRIDGETT,1,73
4255,DWAYNE,BASSAGE,1,80
4256,DANA,NEWTON,1,71
4257,VENA,GOUBEAUX,0,88
4258,HAYDEE,BERGE,0,34
4259,JAMEY,BOTTA,1,82
4260,CELESTINE,VANDELAARE,0,33
4261,DARRICK,SWEETIN,1,42
4262,NEOMI,SHURR,0,30
4263,MARQUERITE,BATZ,0,94
4264,HARRIET,FATE,0,48
4265,RANDY,KILLGORE,1,75
4266,JAVIER,FETROW,1,85
4267,SEYMOUR,AMBLE,1,28
4268,KISHA,ESPERT,0,43
4269,JAMILA,WHITLINGER,0,65
4270,ARLETTA,YOUNGKIN,0,66
4271,NICHOLAS,MIESCH,1,72
4272,JACQUIE,CHENE,0,29
4273,BEV,KENNERLY,0,61
4274,OBDULIA,FORBISH,0,38
4275,ALEEN,SKILL,0,65
4276,BEATRICE,POLIO,0,37
4277,ESTA,ALIMO,0,58
4278,PORTIA,GULL,0,18
4279,IVORY,PFIFER,1,94
4280,EDMOND,SCACCO,1,24
4281,EMILY,SAINTE,0,26
4282,LEESA,WIENECKE,0,23
4283,CLARITA,MIZUNO,0,88
4284,BENNIE,HANKS,1,74
4285,DONNIE,ESQUIVEZ,0,69
4286,TIFANY,BOGDAN,0,72
4287,DENITA,DUMMER,0,53
4288,MARCEL,MULVILLE,1,44
4289,VIVA,COLLINGSWORTH,0,99
4290,ANTONIO,CALLERY,1,91
4291,LETISHA,RASHED,0,46
4292,NOBLE,NAPOLITANO,1,68
4293,OMER,BASCAS,1,36
4294,JAQUELINE,SCHUPPERT,0,41
4295,JULIETTE,ACKROYD,0,72
4296,CESAR,COMBS,1,90
4297,LINDSEY,LESTER,1,31
4298,KING,SIGNORE,1,39
4299,JOHNIE,GELINAS,1,81
4300,AUSTIN,GAETA,1,83
4301,GUILLERMINA,GUDIS,0,81
4302,MAUREEN,KETHCART,0,43
4303,SCOTT,SEIDER,1,21
4304,GEORGE,MUNIS,1,60
4305,ALFRED,BANNISTER,1,65
4306,DAMION,LEAVELL,1,99
4307,ARON,MCGINNES,1,74
4308,KIRBY,DERENTHAL,1,69
4309,KIM,GRIFFY,0,56
4310,NANNIE,NOLET,0,72
4311,KEENA,ALMANZAR,0,64
4312,MOSHE,HALF,1,52
4313,EFREN,KRESSIERER,1,18
4314,MANUAL,EADY,1,34
4315,TOD,IARUSSI,1,29
4316,MARKUS,RISINGER,1,27
4317,PALMER,PEROCHO,1,97
4318,EVALYN,GIMPEL,0,76
4319,AUSTIN,YENGICH,1,51
4320,FOREST,DEVEREAUX,1,28
4321,JOE,KUNKLER,1,85
4322,MERCEDEZ,INGEMI,0,88
4323,JORDAN,CURRENS,1,29
4324,NICK,RASOLE,1,56
4325,DRUSILLA,BRAUNWARTH,0,41
4326,JULIANNA,KOCHAN,0,97
4327,FERNANDE,DENLINGER,0,39
4328,FIDELA,LEA,0,93
4329,WANDA,KREAMER,0,59
4330,MARILU,COZZA,0,89
4331,JULIUS,DENFIP,1,94
4332,SHERRON,PALLOTTO,0,82
4333,IAN,NOGODA,1,65
4334,CLEMENT,LESCARBEAU,1,38
4335,MARSHALL,CRESSY,1,62
4336,DELPHIA,BARLOW,0,57
4337,TAMESHA,HERCEG,0,20
4338,DARRYL,BRUINGTON,1,90
4339,HAYDEE,STEINHAGEN,0,33
4340,SAM,VANAMAN,0,72
